created_on,stock_id,productId,WMF1,mrp,cost,shelfLife,barcode,quantity,offer,purchasePrice,serialNo,location,area,rackId,binId,product_name
2018-08-10 21:17:26,529745,PR10502,WMF1,24,0,2021-05-30,4902430819572,66,,0,,,,,,Ariel (Rs. 2) Detergent Powder (12g) (1 SHEET X 12 Sachets)
2018-08-10 21:17:26,529567,PR11842,WMF1,24,0,2020-05-30,8901030630149,32,,0,,,,,,Clinic Plus (Rs. 1.50) Ayurveda Care Triphala Shampoo (5ml) (1 SHEET x 16 Sachets)
2018-08-10 21:17:26,523871,PR11798,WMF1,40,0,2020-12-30,8907234001228RED,1,,0,,,,,,Cello (Rs. 8) Gripper Ball Point Pen - Red (1 PACKET x 5pcs)
2018-08-10 21:17:26,524742,PR14909,WMF1,40,0,0000-00-00,473525,2,,0,,,,,,Shekar Gold Notebook - 57gsm/King Size/Ruled (160 Pages) 
2018-08-10 21:17:26,528306,PR11792,WMF1,40,0,2020-12-30,8907234001228BLACK,5,,0,,,,,,Cello (Rs. 8) Gripper Ball Point Pen - Black (1 PACKET x 5pcs)
2018-08-10 21:17:26,523323,PR11793,WMF1,40,0,2020-12-30,8907234001228,5,,0,,,,,,Cello (Rs. 8) Gripper Ball Point Pen - Blue (1 PACKET x 5pcs)
2018-08-10 21:17:26,529222,PR15147,WMF1,27,0,2022-06-30,4902430818810,12,,0,,,,,,Gillette Guard Shaving Cartridge (3sCartridge)
2018-08-10 21:17:26,529102,PR10420,WMF1,30,0,2020-04-30,8901803000155,12,,0,,,,,,Amrutanjan Headache Faster Relaxation Roll On (5ml)
2018-08-10 21:17:27,520422,PR10469,WMF1,29,0,0000-00-00,8901138511609,57,,0,,,,,,Himalaya Herbals Nourishing Soap - Cream & Honey (75g)
2018-08-10 21:17:27,526723,PR15354,WMF1,30,0,2020-03-30,8901399337512,16,,0,,,,,,Safewash After wash Fabric Conditioner - Ocean Breeze (20ml) (1 SHEET x 10 Sachets)
2018-08-10 21:17:27,526722,PR15355,WMF1,30,0,2020-03-30,8901399335518,56,,0,,,,,,Safewash After wash Fabric Conditioner - Garden Bouquet (20ml) (1 SHEET x 10 Sachets)
2018-08-10 21:17:27,522877,PR12950,WMF1,35,0,2020-12-30,8901372911012,2,,0,,,,,,Cello Sapphire Ball Point Pen - Blue (0.7mm)
2018-08-10 21:17:27,528073,PR10506,WMF1,30,0,2020-08-30,8901138711962,12,,0,,,,,,Himalaya Herbals Protecting Soap - Neem & Turmeric (75g)
2018-08-10 21:17:27,521765,PR15578,WMF1,32,0,0000-00-00,472378,202,,0,,,,,,Dove (Rs. 2) Shampoo - Intense Repair (5ml) (1 SHEET x 16 Sachets) - HB
2018-08-10 21:17:27,527354,PR10425,WMF1,28,0,2020-12-30,8901399010019,2,,0,,,,,,Santoor Soap - White (100g)
2018-08-10 21:17:27,528677,PR15644,WMF1,40,0,2021-05-30,8906010083144,223,,0,,,,,,VI-John Women Fairness Cream - Saffron (50g)
2018-08-10 21:17:27,529488,PR11049,WMF1,30,0,2020-04-30,8906057530977,22,,0,,,,,,Medimix Soap - Sandal (75g)
2018-08-10 21:17:27,528853,PR10103,WMF1,32,0,2020-06-30,8901030693168,425,,0,,,,,,Dove (Rs. 2) Shampoo - Intense Repair (5ml) (1 SHEET x 16 Sachets)
2018-08-10 21:17:27,528671,PR10968,WMF1,28,0,2020-05-30,8901396394518,409,,0,,,,,,Dettol Soap - Skincare (75g)
2018-08-10 21:17:27,525647,PR10968,WMF1,32,0,2020-01-30,8901396394303,36,,0,,,,,,Dettol Soap - Skincare (75g)
2018-08-10 21:17:27,529454,PR10126,WMF1,30,0,2020-06-30,4902430769648,372,,0,,,,,,Whisper Choice Wings Sanitary Pads - Regular (7pcs)
2018-08-10 21:17:27,527016,PR11819,WMF1,50,0,2020-12-30,8901238310041,26,,0,,,,,,Kangaro Stapler No.10 (HD-10)
2018-08-10 21:17:27,529604,PR11819,WMF1,50,0,2020-12-30,8901057310062,20,,0,,,,,,Kangaro Stapler No.10 (HD-10)
2018-08-10 21:17:27,521243,PR10179,WMF1,28,0,2018-08-30,8901023010316,1006,,0,,,,,,Godrej Rich Creme Hair Colour - Black Brown 3.00
2018-08-10 21:17:27,527296,PR10181,WMF1,28,0,2019-08-30,8901023010330,146,,0,,,,,,Godrej Rich Creme Hair Colour - Natural Brown 4.00
2018-08-10 21:17:28,528398,PR15579,WMF1,48,0,2020-05-30,452297,35,,0,,,,,,Dove (Rs. 3) Shampoo - Daily Shine (5ml) (1 SHEET x 16 Sachets)
2018-08-10 21:17:28,529074,PR15579,WMF1,48,0,2020-06-30,8901030693199,1,,0,,,,,,Dove (Rs. 3) Shampoo - Daily Shine (5ml) (1 SHEET x 16 Sachets)
2018-08-10 21:17:28,529534,PR10413,WMF1,29,0,2020-10-30,8901030555480,20,,0,,,,,,Lux Soap - Soft Touch (100g)
2018-08-10 21:17:28,523096,PR11689,WMF1,40,0,2020-12-30,8901324023138,29,,0,,,,,,Nataraj (Rs. 4) 621 Pencil - HB (1 BOX x 10pcs)
2018-08-10 21:17:28,522882,PR15620,WMF1,35,0,2020-12-30,8901277012456,2302,,0,,,,,,Park Avenue Lather Shaving Cream - Good Morning (30g) - HB
2018-08-10 21:17:28,513891,PR15100,WMF1,37,0,2018-12-30,8901542015052,2,,0,,,,,,Nycil Talcum Powder - Cool Classic (50g)
2018-08-10 21:17:28,527236,PR10369,WMF1,37,0,2019-06-30,8901207001123,5,,0,,,,,,Dabur Anmol Pure Coconut Oil - Gold (100ml)
2018-08-10 21:17:28,529805,PR10369,WMF1,37,0,2019-10-30,8901207001123,2880,,0,,,,,,Dabur Anmol Pure Coconut Oil - Gold (100ml)
2018-08-10 21:17:28,529100,PR10239,WMF1,30,0,2020-05-30,8901248253161,2,,0,,,,,,Emami Fair & Handsome Men Fairness Cream (15g)
2018-08-10 21:17:28,529383,PR10178,WMF1,30,0,2019-11-30,8901023010309,147,,0,,,,,,Godrej Rich Creme Hair Colour - Natural Black 1.0
2018-08-10 21:17:28,527731,PR11494,WMF1,30,0,2020-05-30,8901030649448,58,,0,,,,,,Comfort (Rs. 3) Fabric Conditioner - Blue (18ml) (1 SHEET X 10 Sachets)
2018-08-10 21:17:28,529528,PR10119,WMF1,30,0,2020-05-30,8901030207235,105,,0,,,,,,Comfort (Rs. 3) Fabric Conditioner - Pink (18ml) (1 SHEET x 10 Sachets)
2018-08-10 21:17:28,526334,PR14906,WMF1,55,0,2020-12-30,8904042611588,3,,0,,,,,,Pratap Hy Choice Pencil Box - Junior
2018-08-10 21:17:28,529146,PR11469,WMF1,50,0,2021-12-30,8901324581027,12,,0,,,,,,Nataraj (Rs. 5) Scale (15cm) (1 BOX x 10pcs)
2018-08-10 21:17:28,528864,PR15994,WMF1,50,0,2021-06-30,474575,1728,,0,,,,,,MVS Czar444 Food Grade Plastic Container (2200ml)
2018-08-10 21:17:28,529436,PR15994,WMF1,50,0,2020-12-30,474575,3168,,0,,,,,,MVS Czar444 Food Grade Plastic Container (2200ml)
2018-08-10 21:17:28,519257,PR12679,WMF1,50,0,0000-00-00,470443,3,,0,,,,,,SRS Punchless Clip File - A4 Size
2018-08-10 21:17:28,517172,PR10480,WMF1,48,0,0000-00-00,8901138837679,30,,0,,,,,,Himalaya Herbals (Rs. 3) Anti Dandruff Shampoo (7.5ml) (1 SHEET x 16 Sachets)
2018-08-10 21:17:28,517171,PR10471,WMF1,48,0,0000-00-00,8901138837655,78,,0,,,,,,Himalaya Herbals (Rs. 3) Anti Hair Fall Shampoo (7.5ml) (1 SHEET x 16 Sachets)
2018-08-10 21:17:28,522096,PR14339,WMF1,50,0,0000-00-00,0000E91,14,,0,,,,,,Generic Egg Shape Salt & Paper (E91)
2018-08-10 21:17:28,527521,PR15104,WMF1,35,0,2021-03-30,8901287101416,3,,0,,,,,,Mysore Sandal Baby Soap - Sandalwood and Almond Oil (75g)
2018-08-10 21:17:28,525464,PR12989,WMF1,60,0,2020-12-30,470708,2,,0,,,,,,Generic Pen Stand - Metal
2018-08-10 21:17:29,529615,PR10302,WMF1,36,0,2019-05-30,8901030474002,120,,0,,,,,,Bru (Rs. 3) Instant Coffee (3g) (1 SHEET x 12 Sachets)
2018-08-10 21:17:29,528072,PR10499,WMF1,30,0,2020-07-30,8901138511616,14,,0,,,,,,Himalaya Herbals Refreshing Soap - Cucumber & Coconut (75g)
2018-08-10 21:17:29,521749,PR10409,WMF1,35,0,2020-12-30,8901288230153,12,,0,,,,,,Vicco Turmeric WSO Turmeric Skin Cream Ayurvedic Medicine (15g)
2018-08-10 21:17:29,528139,PR10429,WMF1,35,0,2021-05-30,8901248701105,728,,0,,,,,,ZANDU Balm (8ml)
2018-08-10 21:17:29,522867,PR11666,WMF1,40,0,2020-12-30,8904275300167,1,,0,,,,,,Reynolds (Rs. 4) 045 Pen Refill - Black (1 PACKET x 10pcs)
2018-08-10 21:17:29,526440,PR12947,WMF1,50,0,0000-00-00,8901324007862,6,,0,,,,,,Apsara (Rs. 4) Beauty Dark Pencil (1 BOX x 10pcs)
2018-08-10 21:17:29,521540,PR13497,WMF1,65,0,2020-12-30,471211,8,,0,,,,,,Natraj Mathematical Instruments Geometry Box
